X,CH1,CH2
Second,Voltage,Voltage
4.44E-06,-4.00E-03,-1.60E-01
4.44E-06,0.00E00,-1.60E-01
4.44E-06,-4.00E-03,-2.40E-01
4.44E-06,-4.00E-03,-2.40E-01
4.44E-06,0.00E00,-1.60E-01
4.45E-06,0.00E00,-1.60E-01
4.45E-06,0.00E00,-1.60E-01
4.45E-06,0.00E00,-1.60E-01
4.45E-06,0.00E00,-1.60E-01
4.45E-06,4.00E-03,-1.60E-01
4.46E-06,4.00E-03,-1.60E-01
4.46E-06,4.00E-03,-1.60E-01
4.46E-06,-4.00E-03,-1.60E-01
4.46E-06,0.00E00,-1.60E-01
4.46E-06,0.00E00,-1.60E-01
4.47E-06,-4.00E-03,-1.60E-01
4.47E-06,0.00E00,-8.00E-02
4.47E-06,-4.00E-03,0.00E00
4.47E-06,-4.00E-03,1.60E-01
4.47E-06,0.00E00,5.60E-01
4.48E-06,0.00E00,8.00E-01
4.48E-06,0.00E00,1.12E+00
4.48E-06,-4.00E-03,1.52E+00
4.48E-06,-4.00E-03,1.92E+00
4.48E-06,-8.00E-03,2.24E+00
4.49E-06,-1.20E-02,2.64E+00
4.49E-06,-1.20E-02,2.80E+00
4.49E-06,-8.00E-03,3.04E+00
4.49E-06,0.00E00,3.28E+00
4.49E-06,4.00E-03,3.44E+00
4.50E-06,4.00E-03,3.60E+00
4.50E-06,8.00E-03,3.76E+00
4.50E-06,4.00E-03,3.84E+00
4.50E-06,4.00E-03,3.92E+00
4.50E-06,4.00E-03,4.08E+00
4.51E-06,4.00E-03,4.16E+00
4.51E-06,8.00E-03,4.24E+00
4.51E-06,0.00E00,4.24E+00
4.51E-06,-8.00E-03,4.32E+00
4.51E-06,-8.00E-03,4.40E+00
4.52E-06,-4.00E-03,4.48E+00
4.52E-06,8.00E-03,4.56E+00
4.52E-06,1.60E-02,4.48E+00
4.52E-06,3.60E-02,4.48E+00
4.52E-06,5.60E-02,4.64E+00
4.53E-06,8.40E-02,4.64E+00
4.53E-06,1.04E-01,4.72E+00
4.53E-06,1.24E-01,4.72E+00
4.53E-06,1.36E-01,4.64E+00
4.53E-06,1.40E-01,4.80E+00
4.54E-06,1.36E-01,4.80E+00
4.54E-06,1.24E-01,4.88E+00
4.54E-06,1.00E-01,4.88E+00
4.54E-06,5.60E-02,4.80E+00
4.54E-06,1.20E-02,4.88E+00
4.55E-06,-3.60E-02,4.88E+00
4.55E-06,-7.20E-02,4.96E+00
4.55E-06,-1.20E-01,4.96E+00
4.55E-06,-1.64E-01,4.88E+00
4.55E-06,-1.88E-01,4.96E+00
4.56E-06,-2.00E-01,4.88E+00
4.56E-06,-2.00E-01,4.96E+00
4.56E-06,-1.80E-01,4.96E+00
4.56E-06,-1.40E-01,4.88E+00
4.56E-06,-8.40E-02,4.96E+00
4.57E-06,-8.00E-03,4.96E+00
4.57E-06,5.60E-02,5.04E+00
4.57E-06,1.08E-01,4.96E+00
4.57E-06,1.52E-01,4.88E+00
4.57E-06,1.76E-01,4.96E+00
4.58E-06,1.84E-01,4.88E+00
4.58E-06,1.84E-01,5.04E+00
4.58E-06,1.72E-01,4.96E+00
4.58E-06,1.40E-01,4.88E+00
4.58E-06,1.04E-01,5.04E+00
4.59E-06,6.00E-02,4.96E+00
4.59E-06,3.20E-02,5.04E+00
4.59E-06,-4.00E-03,4.96E+00
4.59E-06,-3.60E-02,4.96E+00
4.59E-06,-6.40E-02,5.04E+00
4.60E-06,-8.80E-02,4.96E+00
4.60E-06,-9.60E-02,5.04E+00
4.60E-06,-1.12E-01,4.96E+00
4.60E-06,-1.16E-01,4.88E+00
4.60E-06,-1.12E-01,5.04E+00
4.61E-06,-1.04E-01,4.96E+00
4.61E-06,-8.40E-02,5.04E+00
4.61E-06,-6.40E-02,5.04E+00
4.61E-06,-4.80E-02,4.96E+00
4.61E-06,-4.00E-02,5.04E+00
4.62E-06,-2.80E-02,4.96E+00
4.62E-06,-2.00E-02,5.04E+00
4.62E-06,-1.20E-02,4.96E+00
4.62E-06,-8.00E-03,4.96E+00
4.62E-06,-4.00E-03,5.04E+00
4.63E-06,-4.00E-03,4.96E+00
4.63E-06,4.00E-03,5.04E+00
4.63E-06,4.00E-03,4.96E+00
4.63E-06,8.00E-03,4.88E+00
4.63E-06,8.00E-03,4.96E+00
4.64E-06,4.00E-03,4.96E+00
4.64E-06,8.00E-03,5.04E+00
4.64E-06,4.00E-03,5.04E+00
4.64E-06,4.00E-03,4.88E+00
4.64E-06,4.00E-03,5.04E+00
4.65E-06,0.00E00,4.96E+00
4.65E-06,8.00E-03,5.04E+00
4.65E-06,4.00E-03,4.96E+00
4.65E-06,4.00E-03,4.96E+00
4.65E-06,0.00E00,5.04E+00
4.66E-06,0.00E00,4.96E+00
4.66E-06,0.00E00,5.04E+00
4.66E-06,-4.00E-03,5.12E+00
4.66E-06,0.00E00,4.88E+00
4.66E-06,0.00E00,5.04E+00
4.67E-06,-4.00E-03,4.96E+00
4.67E-06,0.00E00,5.04E+00
4.67E-06,-4.00E-03,4.96E+00
4.67E-06,-4.00E-03,4.96E+00
4.67E-06,-4.00E-03,4.96E+00
4.68E-06,0.00E00,4.96E+00
4.68E-06,4.00E-03,5.04E+00
4.68E-06,-4.00E-03,4.96E+00
4.68E-06,0.00E00,4.96E+00
4.68E-06,0.00E00,5.04E+00
4.69E-06,0.00E00,4.96E+00
4.69E-06,0.00E00,5.04E+00
4.69E-06,0.00E00,5.04E+00
4.69E-06,0.00E00,4.96E+00
4.69E-06,0.00E00,5.04E+00
4.70E-06,0.00E00,4.96E+00
4.70E-06,0.00E00,5.04E+00
4.70E-06,-4.00E-03,4.96E+00
4.70E-06,-4.00E-03,4.96E+00
4.70E-06,0.00E00,5.04E+00
4.71E-06,0.00E00,4.96E+00
4.71E-06,0.00E00,4.96E+00
4.71E-06,-4.00E-03,4.80E+00
4.71E-06,-4.00E-03,4.40E+00
4.71E-06,0.00E00,4.08E+00
4.72E-06,0.00E00,3.60E+00
4.72E-06,4.00E-03,3.28E+00
4.72E-06,0.00E00,2.72E+00
4.72E-06,4.00E-03,2.32E+00
4.72E-06,1.20E-02,2.00E+00
4.73E-06,2.00E-02,1.60E+00
4.73E-06,1.60E-02,1.36E+00
4.73E-06,4.00E-03,1.04E+00
4.73E-06,-8.00E-03,9.60E-01
4.73E-06,-1.20E-02,7.20E-01
4.74E-06,-1.20E-02,6.40E-01
4.74E-06,-8.00E-03,4.80E-01
4.74E-06,-1.20E-02,2.40E-01
4.74E-06,-8.00E-03,1.60E-01
4.74E-06,-8.00E-03,8.00E-02
4.75E-06,-8.00E-03,8.00E-02
4.75E-06,0.00E00,0.00E00
4.75E-06,-4.00E-03,-8.00E-02
4.75E-06,4.00E-03,-8.00E-02
4.75E-06,4.00E-03,-8.00E-02
4.76E-06,8.00E-03,-8.00E-02
4.76E-06,1.20E-02,-8.00E-02
4.76E-06,4.00E-03,-8.00E-02
4.76E-06,0.00E00,-8.00E-02
4.76E-06,-4.00E-03,-1.60E-01
4.77E-06,-4.00E-03,-1.60E-01
4.77E-06,-4.00E-03,-1.60E-01
4.77E-06,-8.00E-03,-8.00E-02
4.77E-06,-1.20E-02,-2.40E-01
4.77E-06,-1.20E-02,-1.60E-01
4.78E-06,-8.00E-03,-1.60E-01
4.78E-06,0.00E00,-1.60E-01
4.78E-06,-4.00E-03,-2.40E-01
4.78E-06,0.00E00,-2.40E-01
4.78E-06,4.00E-03,-1.60E-01
4.79E-06,4.00E-03,-1.60E-01
4.79E-06,1.20E-02,-2.40E-01
4.79E-06,8.00E-03,-1.60E-01
4.79E-06,4.00E-03,-1.60E-01
4.79E-06,4.00E-03,-1.60E-01
4.80E-06,0.00E00,-1.60E-01
4.80E-06,4.00E-03,-1.60E-01
4.80E-06,-4.00E-03,-8.00E-02
4.80E-06,-4.00E-03,-8.00E-02
4.80E-06,-4.00E-03,-8.00E-02
4.81E-06,-8.00E-03,-1.60E-01
4.81E-06,0.00E00,-1.60E-01
4.81E-06,-4.00E-03,-8.00E-02
4.81E-06,0.00E00,-2.40E-01
4.81E-06,0.00E00,-8.00E-02
4.82E-06,4.00E-03,-8.00E-02
4.82E-06,8.00E-03,-8.00E-02
4.82E-06,4.00E-03,-8.00E-02
4.82E-06,4.00E-03,-1.60E-01
4.82E-06,0.00E00,-1.60E-01
4.83E-06,0.00E00,-8.00E-02
4.83E-06,4.00E-03,-1.60E-01
4.83E-06,0.00E00,-8.00E-02
4.83E-06,-4.00E-03,-1.60E-01
4.83E-06,-4.00E-03,-1.60E-01
4.84E-06,-8.00E-03,-1.60E-01
4.84E-06,0.00E00,-1.60E-01
4.84E-06,-4.00E-03,-8.00E-02
4.84E-06,-8.00E-03,-1.60E-01
4.84E-06,-4.00E-03,-1.60E-01
4.85E-06,-4.00E-03,-1.60E-01
4.85E-06,0.00E00,-1.60E-01
4.85E-06,4.00E-03,-1.60E-01
4.85E-06,4.00E-03,-1.60E-01
4.85E-06,0.00E00,-8.00E-02
4.86E-06,0.00E00,-1.60E-01
4.86E-06,4.00E-03,-1.60E-01
4.86E-06,4.00E-03,-1.60E-01
4.86E-06,0.00E00,-1.60E-01
4.86E-06,0.00E00,-8.00E-02
4.87E-06,-8.00E-03,-8.00E-02
4.87E-06,0.00E00,-1.60E-01
4.87E-06,-4.00E-03,-8.00E-02
4.87E-06,-4.00E-03,-2.40E-01
4.87E-06,-4.00E-03,-1.60E-01
4.88E-06,-8.00E-03,-1.60E-01
4.88E-06,0.00E00,-1.60E-01
4.88E-06,0.00E00,-8.00E-02
4.88E-06,4.00E-03,-1.60E-01
4.88E-06,4.00E-03,-1.60E-01
4.89E-06,0.00E00,-8.00E-02
4.89E-06,4.00E-03,-8.00E-02
4.89E-06,0.00E00,-8.00E-02
4.89E-06,0.00E00,-1.60E-01
4.89E-06,4.00E-03,-1.60E-01
4.90E-06,-4.00E-03,-8.00E-02
4.90E-06,0.00E00,-8.00E-02
4.90E-06,-4.00E-03,-8.00E-02
4.90E-06,-4.00E-03,-8.00E-02
4.90E-06,-4.00E-03,-8.00E-02
4.91E-06,-4.00E-03,-8.00E-02
4.91E-06,0.00E00,-8.00E-02
4.91E-06,-4.00E-03,-8.00E-02
4.91E-06,0.00E00,-1.60E-01
4.91E-06,0.00E00,-1.60E-01
4.92E-06,-4.00E-03,-1.60E-01
4.92E-06,0.00E00,-1.60E-01
4.92E-06,-4.00E-03,-8.00E-02
4.92E-06,0.00E00,-2.40E-01
4.92E-06,4.00E-03,-1.60E-01
4.93E-06,0.00E00,-1.60E-01
4.93E-06,0.00E00,-8.00E-02
4.93E-06,-4.00E-03,-8.00E-02
4.93E-06,-4.00E-03,-1.60E-01
4.93E-06,0.00E00,-1.60E-01
4.94E-06,-4.00E-03,-1.60E-01
4.94E-06,0.00E00,-1.60E-01
4.94E-06,-4.00E-03,-2.40E-01
4.94E-06,-4.00E-03,-2.40E-01
4.94E-06,0.00E00,-1.60E-01
4.95E-06,0.00E00,-1.60E-01
4.95E-06,0.00E00,-1.60E-01
4.95E-06,-4.00E-03,-8.00E-02
4.95E-06,0.00E00,-1.60E-01
4.95E-06,0.00E00,-8.00E-02
4.96E-06,0.00E00,-1.60E-01
4.96E-06,0.00E00,-8.00E-02
4.96E-06,-4.00E-03,-8.00E-02
4.96E-06,0.00E00,-2.40E-01
4.96E-06,0.00E00,-1.60E-01
4.97E-06,0.00E00,-1.60E-01
4.97E-06,0.00E00,-1.60E-01
4.97E-06,-4.00E-03,0.00E00
4.97E-06,-4.00E-03,1.60E-01
4.97E-06,0.00E00,5.60E-01
4.98E-06,0.00E00,8.80E-01
4.98E-06,0.00E00,1.12E+00
4.98E-06,-4.00E-03,1.60E+00
4.98E-06,-4.00E-03,2.00E+00
4.98E-06,-8.00E-03,2.24E+00
4.99E-06,-1.20E-02,2.56E+00
4.99E-06,-8.00E-03,2.88E+00
4.99E-06,-8.00E-03,3.04E+00
4.99E-06,0.00E00,3.28E+00
4.99E-06,4.00E-03,3.44E+00
5.00E-06,4.00E-03,3.60E+00
5.00E-06,8.00E-03,3.76E+00
5.00E-06,4.00E-03,3.84E+00
5.00E-06,4.00E-03,4.00E+00
5.00E-06,4.00E-03,4.08E+00
5.01E-06,4.00E-03,4.16E+00
5.01E-06,8.00E-03,4.24E+00
5.01E-06,0.00E00,4.24E+00
5.01E-06,-8.00E-03,4.24E+00
5.01E-06,-4.00E-03,4.40E+00
5.02E-06,0.00E00,4.48E+00
5.02E-06,8.00E-03,4.56E+00
5.02E-06,1.60E-02,4.56E+00
5.02E-06,3.20E-02,4.56E+00
5.02E-06,5.60E-02,4.64E+00
5.03E-06,8.40E-02,4.64E+00
5.03E-06,1.04E-01,4.72E+00
5.03E-06,1.24E-01,4.80E+00
5.03E-06,1.36E-01,4.64E+00
5.03E-06,1.44E-01,4.80E+00
5.04E-06,1.40E-01,4.80E+00
5.04E-06,1.24E-01,4.88E+00
5.04E-06,1.00E-01,4.88E+00
5.04E-06,5.20E-02,4.80E+00
5.04E-06,1.20E-02,4.96E+00
5.05E-06,-3.60E-02,4.88E+00
5.05E-06,-7.60E-02,4.88E+00
5.05E-06,-1.20E-01,4.88E+00
5.05E-06,-1.60E-01,4.88E+00
5.05E-06,-1.88E-01,4.96E+00
5.06E-06,-2.00E-01,4.88E+00
5.06E-06,-2.00E-01,4.96E+00
5.06E-06,-1.76E-01,4.96E+00
5.06E-06,-1.40E-01,4.88E+00
5.06E-06,-8.40E-02,4.96E+00
5.07E-06,-8.00E-03,4.96E+00
5.07E-06,5.60E-02,5.04E+00
5.07E-06,1.08E-01,4.96E+00
5.07E-06,1.52E-01,4.88E+00
5.07E-06,1.80E-01,4.96E+00
5.08E-06,1.88E-01,4.96E+00
5.08E-06,1.84E-01,5.04E+00
5.08E-06,1.72E-01,4.96E+00
5.08E-06,1.40E-01,4.88E+00
5.08E-06,1.00E-01,5.04E+00
5.09E-06,6.00E-02,4.96E+00
5.09E-06,3.20E-02,4.96E+00
5.09E-06,-4.00E-03,4.96E+00
5.09E-06,-3.60E-02,4.96E+00
5.09E-06,-6.40E-02,5.04E+00
5.10E-06,-8.40E-02,4.96E+00
5.10E-06,-9.60E-02,5.04E+00
5.10E-06,-1.12E-01,4.96E+00
5.10E-06,-1.16E-01,4.96E+00
5.10E-06,-1.12E-01,5.04E+00
5.11E-06,-1.04E-01,4.96E+00
5.11E-06,-8.40E-02,5.04E+00
5.11E-06,-6.40E-02,4.96E+00
5.11E-06,-5.20E-02,4.96E+00
5.11E-06,-4.00E-02,5.04E+00
5.12E-06,-2.80E-02,4.96E+00
5.12E-06,-2.00E-02,5.04E+00
5.12E-06,-1.20E-02,5.04E+00
5.12E-06,-8.00E-03,4.96E+00
5.12E-06,-4.00E-03,5.04E+00
5.13E-06,-4.00E-03,4.96E+00
5.13E-06,4.00E-03,5.04E+00
5.13E-06,4.00E-03,4.96E+00
5.13E-06,8.00E-03,4.88E+00
5.13E-06,4.00E-03,4.96E+00
5.14E-06,4.00E-03,4.96E+00
5.14E-06,8.00E-03,5.04E+00
5.14E-06,4.00E-03,4.96E+00
5.14E-06,4.00E-03,4.88E+00
5.14E-06,4.00E-03,5.04E+00
5.15E-06,4.00E-03,4.96E+00
5.15E-06,4.00E-03,5.04E+00
5.15E-06,4.00E-03,4.96E+00
5.15E-06,4.00E-03,4.96E+00
5.15E-06,0.00E00,5.04E+00
5.16E-06,0.00E00,4.96E+00
5.16E-06,0.00E00,5.04E+00
5.16E-06,-4.00E-03,4.96E+00
5.16E-06,0.00E00,4.96E+00
5.16E-06,0.00E00,4.96E+00
5.17E-06,-4.00E-03,4.96E+00
5.17E-06,0.00E00,5.04E+00
5.17E-06,-4.00E-03,4.96E+00
5.17E-06,0.00E00,4.88E+00
5.17E-06,0.00E00,5.04E+00
5.18E-06,-4.00E-03,4.96E+00
5.18E-06,0.00E00,5.04E+00
5.18E-06,0.00E00,4.96E+00
5.18E-06,0.00E00,4.96E+00
5.18E-06,4.00E-03,5.04E+00
5.19E-06,0.00E00,4.96E+00
5.19E-06,0.00E00,5.04E+00
5.19E-06,-4.00E-03,4.96E+00
5.19E-06,0.00E00,4.96E+00
5.19E-06,0.00E00,5.04E+00
5.20E-06,-4.00E-03,4.96E+00
5.20E-06,0.00E00,5.04E+00
5.20E-06,-4.00E-03,4.96E+00
5.20E-06,0.00E00,4.96E+00
5.20E-06,0.00E00,4.96E+00
5.21E-06,-4.00E-03,4.96E+00
5.21E-06,0.00E00,4.96E+00
5.21E-06,-4.00E-03,4.80E+00
5.21E-06,0.00E00,4.48E+00
5.21E-06,0.00E00,4.08E+00
5.22E-06,4.00E-03,3.60E+00
5.22E-06,0.00E00,3.28E+00
5.22E-06,0.00E00,2.72E+00
5.22E-06,4.00E-03,2.32E+00
5.22E-06,1.20E-02,2.00E+00
5.23E-06,1.60E-02,1.68E+00
5.23E-06,1.60E-02,1.36E+00
5.23E-06,0.00E00,1.20E+00
5.23E-06,-8.00E-03,9.60E-01
5.23E-06,-1.20E-02,7.20E-01
5.24E-06,-1.20E-02,5.60E-01
5.24E-06,-8.00E-03,4.80E-01
5.24E-06,-8.00E-03,3.20E-01
5.24E-06,-8.00E-03,1.60E-01
5.24E-06,-8.00E-03,8.00E-02
5.25E-06,-8.00E-03,8.00E-02
5.25E-06,0.00E00,0.00E00
5.25E-06,-4.00E-03,-8.00E-02
5.25E-06,4.00E-03,-8.00E-02
5.25E-06,8.00E-03,-8.00E-02
5.26E-06,8.00E-03,-8.00E-02
5.26E-06,1.20E-02,-8.00E-02
5.26E-06,4.00E-03,-8.00E-02
5.26E-06,0.00E00,-8.00E-02
5.26E-06,-4.00E-03,-8.00E-02
5.27E-06,-4.00E-03,-1.60E-01
5.27E-06,0.00E00,-1.60E-01
5.27E-06,-8.00E-03,-8.00E-02
5.27E-06,-1.20E-02,-1.60E-01
5.27E-06,-1.20E-02,-1.60E-01
5.28E-06,-8.00E-03,-1.60E-01
5.28E-06,-4.00E-03,-1.60E-01
5.28E-06,-4.00E-03,-1.60E-01
5.28E-06,0.00E00,-1.60E-01
5.28E-06,4.00E-03,-1.60E-01
5.29E-06,4.00E-03,-1.60E-01
5.29E-06,1.20E-02,-1.60E-01
5.29E-06,8.00E-03,-1.60E-01
5.29E-06,4.00E-03,-1.60E-01
5.29E-06,0.00E00,-1.60E-01
5.30E-06,0.00E00,-1.60E-01
5.30E-06,0.00E00,-1.60E-01
5.30E-06,-4.00E-03,-1.60E-01
5.30E-06,-4.00E-03,-1.60E-01
5.30E-06,-8.00E-03,-1.60E-01
5.31E-06,-8.00E-03,-1.60E-01
5.31E-06,0.00E00,-8.00E-02
5.31E-06,-4.00E-03,-8.00E-02
5.31E-06,-4.00E-03,-1.60E-01
5.31E-06,0.00E00,-1.60E-01
5.32E-06,0.00E00,-8.00E-02
5.32E-06,8.00E-03,-1.60E-01
5.32E-06,8.00E-03,0.00E00
5.32E-06,4.00E-03,-2.40E-01
5.32E-06,0.00E00,-1.60E-01
5.33E-06,-4.00E-03,-8.00E-02
5.33E-06,0.00E00,-8.00E-02
5.33E-06,0.00E00,-8.00E-02
5.33E-06,-4.00E-03,-1.60E-01
5.33E-06,-8.00E-03,-1.60E-01
5.34E-06,-8.00E-03,-1.60E-01
5.34E-06,-4.00E-03,-1.60E-01
5.34E-06,-4.00E-03,-1.60E-01
5.34E-06,-4.00E-03,-2.40E-01
5.34E-06,-4.00E-03,-1.60E-01
5.35E-06,-4.00E-03,-1.60E-01
5.35E-06,0.00E00,-1.60E-01
5.35E-06,4.00E-03,-8.00E-02
5.35E-06,4.00E-03,-1.60E-01
5.35E-06,4.00E-03,-1.60E-01
5.36E-06,0.00E00,-8.00E-02
5.36E-06,4.00E-03,-1.60E-01
5.36E-06,4.00E-03,-8.00E-02
5.36E-06,0.00E00,-8.00E-02
5.36E-06,0.00E00,-1.60E-01
5.37E-06,-4.00E-03,-1.60E-01
5.37E-06,0.00E00,-1.60E-01
5.37E-06,-4.00E-03,-1.60E-01
5.37E-06,-4.00E-03,-1.60E-01
5.37E-06,-4.00E-03,-2.40E-01
5.38E-06,-8.00E-03,-1.60E-01
5.38E-06,0.00E00,-1.60E-01
5.38E-06,-4.00E-03,-8.00E-02
5.38E-06,4.00E-03,-1.60E-01
5.38E-06,4.00E-03,-1.60E-01
5.39E-06,4.00E-03,-1.60E-01
5.39E-06,8.00E-03,-8.00E-02
5.39E-06,4.00E-03,-8.00E-02
5.39E-06,0.00E00,-1.60E-01
5.39E-06,0.00E00,-1.60E-01
5.40E-06,-4.00E-03,-1.60E-01
5.40E-06,0.00E00,-1.60E-01
5.40E-06,-4.00E-03,-8.00E-02
5.40E-06,0.00E00,-8.00E-02
5.40E-06,-4.00E-03,-1.60E-01
5.41E-06,-4.00E-03,-1.60E-01
5.41E-06,0.00E00,-8.00E-02
5.41E-06,-4.00E-03,-8.00E-02
5.41E-06,0.00E00,-1.60E-01
5.41E-06,0.00E00,-1.60E-01
5.42E-06,-4.00E-03,-1.60E-01
5.42E-06,0.00E00,-1.60E-01
5.42E-06,-4.00E-03,-8.00E-02
5.42E-06,0.00E00,-1.60E-01
5.42E-06,4.00E-03,-1.60E-01
5.43E-06,0.00E00,-1.60E-01
5.43E-06,0.00E00,-1.60E-01
5.43E-06,-4.00E-03,-8.00E-02
5.43E-06,0.00E00,-1.60E-01
5.43E-06,0.00E00,-2.40E-01
5.44E-06,-4.00E-03,-1.60E-01
5.44E-06,0.00E00,-8.00E-02
5.44E-06,-4.00E-03,-8.00E-02
5.44E-06,0.00E00,-1.60E-01
5.44E-06,0.00E00,-1.60E-01
5.45E-06,-4.00E-03,-1.60E-01
5.45E-06,0.00E00,-1.60E-01
5.45E-06,0.00E00,-1.60E-01
5.45E-06,0.00E00,-1.60E-01
5.45E-06,0.00E00,-1.60E-01
5.46E-06,0.00E00,-1.60E-01
5.46E-06,0.00E00,-1.60E-01
5.46E-06,-4.00E-03,-8.00E-02
5.46E-06,-4.00E-03,-1.60E-01
5.46E-06,0.00E00,-1.60E-01
5.47E-06,0.00E00,-1.60E-01
5.47E-06,0.00E00,-1.60E-01
5.47E-06,-4.00E-03,0.00E00
5.47E-06,-4.00E-03,8.00E-02
5.47E-06,0.00E00,4.80E-01
5.48E-06,-4.00E-03,8.00E-01
5.48E-06,0.00E00,1.12E+00
5.48E-06,-4.00E-03,1.52E+00
5.48E-06,-4.00E-03,2.00E+00
5.48E-06,-8.00E-03,2.24E+00
5.49E-06,-1.20E-02,2.56E+00
5.49E-06,-1.20E-02,2.88E+00
5.49E-06,-8.00E-03,3.12E+00
5.49E-06,0.00E00,3.28E+00
5.49E-06,8.00E-03,3.36E+00
5.50E-06,4.00E-03,3.60E+00
5.50E-06,8.00E-03,3.76E+00
5.50E-06,4.00E-03,3.84E+00
5.50E-06,4.00E-03,3.92E+00
5.50E-06,4.00E-03,4.08E+00
5.51E-06,8.00E-03,4.16E+00
5.51E-06,8.00E-03,4.24E+00
5.51E-06,0.00E00,4.24E+00
5.51E-06,-4.00E-03,4.32E+00
5.51E-06,-4.00E-03,4.40E+00
5.52E-06,-4.00E-03,4.48E+00
5.52E-06,8.00E-03,4.56E+00
5.52E-06,1.60E-02,4.56E+00
5.52E-06,3.20E-02,4.56E+00
5.52E-06,5.60E-02,4.64E+00
5.53E-06,8.40E-02,4.64E+00
5.53E-06,1.04E-01,4.72E+00
5.53E-06,1.24E-01,4.72E+00
5.53E-06,1.36E-01,4.64E+00
5.53E-06,1.40E-01,4.80E+00
5.54E-06,1.36E-01,4.80E+00
5.54E-06,1.24E-01,4.88E+00
5.54E-06,1.00E-01,4.80E+00
5.54E-06,5.60E-02,4.80E+00
5.54E-06,8.00E-03,4.88E+00
5.55E-06,-3.60E-02,4.88E+00
5.55E-06,-7.20E-02,4.96E+00
5.55E-06,-1.20E-01,4.96E+00
5.55E-06,-1.64E-01,4.88E+00
5.55E-06,-1.88E-01,4.96E+00
5.56E-06,-2.00E-01,4.88E+00
5.56E-06,-1.96E-01,4.96E+00
5.56E-06,-1.80E-01,4.96E+00
5.56E-06,-1.44E-01,4.88E+00
5.56E-06,-8.40E-02,4.96E+00
5.57E-06,-8.00E-03,4.96E+00
5.57E-06,5.60E-02,5.04E+00
5.57E-06,1.08E-01,4.96E+00
5.57E-06,1.52E-01,4.88E+00
5.57E-06,1.76E-01,4.96E+00
5.58E-06,1.88E-01,4.96E+00
5.58E-06,1.84E-01,4.96E+00
5.58E-06,1.72E-01,4.96E+00
5.58E-06,1.40E-01,4.88E+00
5.58E-06,1.04E-01,4.96E+00
5.59E-06,6.40E-02,4.96E+00
5.59E-06,3.20E-02,5.04E+00
5.59E-06,-4.00E-03,4.96E+00
5.59E-06,-3.60E-02,4.96E+00
5.59E-06,-6.00E-02,5.04E+00
5.60E-06,-8.80E-02,4.96E+00
5.60E-06,-9.60E-02,5.04E+00
5.60E-06,-1.12E-01,4.96E+00
5.60E-06,-1.20E-01,4.96E+00
5.60E-06,-1.12E-01,5.04E+00
5.61E-06,-1.04E-01,4.96E+00
5.61E-06,-8.40E-02,5.04E+00
5.61E-06,-6.40E-02,4.96E+00
5.61E-06,-5.20E-02,4.96E+00
5.61E-06,-4.00E-02,5.04E+00
5.62E-06,-3.20E-02,4.96E+00
5.62E-06,-1.60E-02,5.04E+00
5.62E-06,-1.20E-02,4.96E+00
5.62E-06,-8.00E-03,4.96E+00
5.62E-06,-4.00E-03,5.04E+00
5.63E-06,-4.00E-03,4.96E+00
5.63E-06,4.00E-03,5.04E+00
5.63E-06,4.00E-03,4.96E+00
5.63E-06,8.00E-03,4.88E+00
5.63E-06,4.00E-03,4.96E+00
5.64E-06,4.00E-03,4.96E+00
5.64E-06,8.00E-03,5.04E+00
5.64E-06,4.00E-03,4.96E+00
5.64E-06,4.00E-03,4.88E+00
5.64E-06,4.00E-03,4.96E+00
5.65E-06,0.00E00,4.96E+00
5.65E-06,8.00E-03,5.04E+00
5.65E-06,4.00E-03,4.96E+00
5.65E-06,4.00E-03,4.96E+00
5.65E-06,0.00E00,5.04E+00
5.66E-06,0.00E00,4.96E+00
5.66E-06,0.00E00,5.04E+00
5.66E-06,-4.00E-03,4.96E+00
5.66E-06,-4.00E-03,4.96E+00
5.66E-06,-4.00E-03,5.04E+00
5.67E-06,-8.00E-03,4.96E+00
5.67E-06,0.00E00,5.04E+00
5.67E-06,-4.00E-03,5.04E+00
5.67E-06,0.00E00,4.96E+00
5.67E-06,0.00E00,5.04E+00
5.68E-06,-4.00E-03,4.96E+00
5.68E-06,0.00E00,5.04E+00
5.68E-06,-4.00E-03,4.96E+00
5.68E-06,0.00E00,4.96E+00
5.68E-06,4.00E-03,5.04E+00
5.69E-06,0.00E00,4.96E+00
5.69E-06,0.00E00,5.04E+00
5.69E-06,-4.00E-03,4.96E+00
5.69E-06,0.00E00,4.96E+00
5.69E-06,0.00E00,5.04E+00
5.70E-06,-4.00E-03,4.96E+00
5.70E-06,0.00E00,5.04E+00
5.70E-06,-4.00E-03,4.96E+00
5.70E-06,-4.00E-03,4.96E+00
5.70E-06,0.00E00,4.96E+00
5.71E-06,0.00E00,4.96E+00
5.71E-06,0.00E00,5.04E+00
5.71E-06,-4.00E-03,4.80E+00
5.71E-06,0.00E00,4.40E+00
5.71E-06,4.00E-03,4.08E+00
5.72E-06,0.00E00,3.60E+00
5.72E-06,0.00E00,3.28E+00
5.72E-06,0.00E00,2.72E+00
5.72E-06,4.00E-03,2.32E+00
5.72E-06,1.20E-02,1.92E+00
5.73E-06,2.00E-02,1.68E+00
5.73E-06,1.60E-02,1.36E+00
5.73E-06,4.00E-03,1.20E+00
5.73E-06,-8.00E-03,9.60E-01
5.73E-06,-1.20E-02,8.00E-01
