,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.19280e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.19200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.19120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.19040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18720e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18560e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18480e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
-1.18400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.18000e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17920e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17680e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17600e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17200e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
-1.17120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.17040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16880e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16720e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.16080e-02,3.08e+00,9.20e+00,3.00e+00,9.20e+00, 
-1.16000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15760e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15280e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15200e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.15120e-02,4.80e-01,9.20e+00,2.00e-01,9.60e+00, 
-1.15040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14800e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14720e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.14640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14560e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.14480e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.14400e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14320e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14080e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.14000e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.13920e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.13840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.13760e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.13680e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.13600e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.13520e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.13440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.13360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.13280e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.13200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.13120e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.13040e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.12960e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.12880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.12800e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.12720e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.12640e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.12560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.12480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.12400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.12320e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.12240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.12160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.12080e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.12000e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.11920e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.11840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.11760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.11680e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
-1.11600e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.11520e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-1.11440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.11360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.11280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.11200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.11120e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
-1.11040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10880e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.10800e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10720e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10400e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10320e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.10080e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.10000e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09840e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09760e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09680e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-1.09600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09360e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-1.09280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09200e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.09040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08560e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08160e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.08000e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07760e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07680e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07600e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07520e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07440e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07280e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.07040e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06560e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06480e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-1.06400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06320e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-1.06240e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.06000e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05760e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05440e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05280e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.05120e-02,4.80e-01,9.20e+00,4.00e-01,9.60e+00, 
-1.05040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04800e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04640e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.04560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04320e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-1.04240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.04080e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.04000e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03600e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
-1.03520e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03360e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03120e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.03040e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.02960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02880e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02800e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-1.02720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02640e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.02560e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02400e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02320e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02240e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02080e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.02000e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.01920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.01840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.01760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.01680e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-1.01600e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.01520e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-1.01440e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.01360e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.01280e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.01200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.01120e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.01040e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-1.00960e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.00880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.00800e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.00720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.00640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.00560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.00480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.00400e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
-1.00320e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-1.00240e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.00160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-1.00080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-1.00000e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.99200e-03,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
-9.98400e-03,3.04e+00,9.20e+00,3.20e+00,9.60e+00, 
-9.97600e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.96800e-03,3.04e+00,9.20e+00,2.80e+00,9.20e+00, 
-9.96000e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.95200e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.94400e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.93600e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.92800e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.92000e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.91200e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.90400e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.89600e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.88800e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.88000e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.87200e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.86400e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.85600e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.84800e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.84000e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.83200e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.82400e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.81600e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.80800e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.80000e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.79200e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.78400e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.77600e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.76800e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.76000e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.75200e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.74400e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.73600e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.72800e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.72000e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.71200e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.70400e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.69600e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.68800e-03,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
-9.68000e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.67200e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.66400e-03,2.96e+00,9.20e+00,3.00e+00,9.20e+00, 
-9.65600e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.64800e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.64000e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.63200e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.62400e-03,3.04e+00,9.00e+00,3.00e+00,9.60e+00, 
-9.61600e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.60800e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.60000e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.59200e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.58400e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.57600e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.56800e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.56000e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.55200e-03,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.54400e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.53600e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.52800e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.52000e-03,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
-9.51200e-03,4.80e-01,9.40e+00,4.00e-01,9.60e+00, 
-9.50400e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.49600e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.48800e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.48000e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.47200e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.46400e-03,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
-9.45600e-03,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
-9.44800e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.44000e-03,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-9.43200e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.42400e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.41600e-03,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-9.40800e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.40000e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.39200e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.38400e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.37600e-03,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-9.36800e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.36000e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.35200e-03,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-9.34400e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.33600e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.32800e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.32000e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.31200e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.30400e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.29600e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.28800e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.28000e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.27200e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.26400e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.25600e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.24800e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.24000e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.23200e-03,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
-9.22400e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.21600e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.20800e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.20000e-03,-8.00e-02,9.20e+00,0.00e+00,9.20e+00, 
-9.19200e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.18400e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.17600e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.16800e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.16000e-03,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-9.15200e-03,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
-9.14400e-03,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
-9.13600e-03,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
